Date,AXISBANK.BO,BANKINDIA.BO,ICICIBANK.BO,INDUSINDBK.BO,SBIN.BO,APOLLOHOSP.BO,FORTIS.BO,INDRAMEDCO.BO,KOVAI.BO,LEHIL.BO,COLPAL.BO,DABUR.BO,EMAMILTD.BO,GILLETTE.BO,MARICO.BO,GODFRYPHLP.BO,GOLDENTOBC.BO,ITC.BO,NTCIND.BO,VSTIND.BO
4/22/2016,465.1,97.55,215.88,959.39,195.54,1339.27,179.9,49.37,715.19,17.94,789.74,250.71,484.98,4193.91,243.22,1099.31,41.05,190.55,39.95,1404.19
4/25/2016,460.54,96.55,216.87,961.99,193,1303.74,178.3,48.59,734.31,17.89,782.87,251.94,475.05,4165.27,239.04,1068.74,41,187.8,40.95,1397.36
4/26/2016,470.78,97.5,217.72,999.83,196.47,1306.69,178.5,49.46,739.7,17.69,783.75,251.7,465.19,4061.74,237.3,881.31,41.75,191.72,37.7,1412.88
4/27/2016,456.13,96.8,209.75,1017.95,192.21,1297.29,178,48.11,743.87,17.69,794.53,257.09,469.74,4066.45,235.28,893.85,41,194.99,39.3,1407.49
4/28/2016,458.83,95.8,205.77,1012.46,187.96,1290.95,178.4,47.93,720.83,17.84,787.14,254.39,468.8,4062.21,236.31,859.5,40.7,189.14,39.5,1404.15
4/29/2016,462.75,92.55,202.73,1027.4,184.83,1291.63,174.55,47.93,707.59,18.47,781.75,260.2,470.23,3970.34,242.85,856.56,41.4,190.02,39.7,1383.46
5/2/2016,462.4,90.2,194.46,1022.36,182.33,1287.25,175.2,48.28,706.61,18.23,789.28,279.37,459.67,4035.53,251.12,849.89,40.6,187.74,41.15,1442.6
5/3/2016,460.3,87.85,189.66,1017.17,180.18,1274.02,174.6,48.67,718.86,17.84,791.79,273.99,456.81,4017.33,239.93,833.75,40.65,185.4,39.15,1449.89
5/4/2016,453,85.7,184.01,1018.49,176.17,1285.19,173.35,50.15,692.63,17.74,784.07,266.43,451.38,4074.6,235.8,834.65,41.5,183,38.6,1448.28
5/5/2016,452.11,85.9,184.09,1015.7,176.51,1283.76,170.2,48.67,696.31,17.26,785.65,267.05,458.19,4221.5,231.94,794.57,40.9,185.78,39.45,1465.53
5/6/2016,452.21,86.75,186.92,1019.22,180.38,1309.4,167.05,47.67,695.82,16.24,789.97,272.29,486.59,4230.74,231.05,764.34,40.8,185.57,38.45,1458.37
5/9/2016,467.65,89.25,193.05,1032.69,184.53,1316.54,168.15,47.5,696.31,16.82,786.91,271.58,504.15,4282.63,233.16,815.49,40.9,189.99,39.95,1466.85
5/10/2016,478.03,89.05,193.22,1032.44,185.17,1284.55,169.8,47.02,686.99,17.64,785.56,274.65,519.7,4309.08,235.04,804.89,40.8,189.14,38.3,1458.37
5/11/2016,488.37,86.7,192.02,1031.41,180.92,1298.57,170.6,46.41,699.99,16.77,777.01,276.02,522.44,4288.59,239.74,796.99,39.75,186.04,38.05,1447.56
5/12/2016,482.54,87.1,198.66,1042.04,184.29,1302.07,167.9,47.93,701.21,18.27,777.66,274.89,505.98,4337.67,238.66,794.81,39.9,186.63,39.6,1443.11
5/13/2016,480.92,85.7,194.12,1043.07,180.96,1303.2,167.45,47.76,693.12,17.01,776.92,273.42,521.99,4440.68,239.04,784.87,39.15,186.8,39.6,1446.58
5/16/2016,477.05,83.15,191.93,1058.34,173.33,1323.28,166.65,48.89,687.48,16.92,767.21,269.69,523.56,4489.38,236.69,784.5,38.5,192.65,40.3,1443.19
5/17/2016,492.88,84.1,193.86,1060.05,173.19,1320.23,167.1,48.24,695.33,16.77,769.91,266.15,521.5,4485.23,234.95,848.19,38.75,193.27,40.55,1442.17
5/18/2016,491.26,85.25,193.86,1060.1,176.27,1334.99,170.25,47.89,687.48,16.63,769.49,270.49,518.2,4519.06,235.98,843.93,46.5,194.73,40.5,1436.32
5/19/2016,480.43,82.45,193.26,1047.67,169.13,1302.9,168.35,47.15,682.09,16.38,762.38,265.82,515.93,4513.25,233.3,836.45,45.9,190.08,40.5,1420.55
5/20/2016,480.97,81.25,188.55,1049.19,167.71,1308.27,167.1,47.28,676.94,16.04,752.53,261.81,509.63,4467.17,228.74,825.43,43.55,193.03,40.05,1440.73
5/23/2016,476.51,80.55,189.32,1034.35,165.26,1337.99,167.2,45.58,672.62,15.22,753.83,268.84,498.98,4430.1,232.6,823.2,44.1,203.24,40.4,1416.27
5/24/2016,479.45,80.35,192.28,1021.91,165.85,1341.09,167.4,46.02,668.9,15.32,776.04,267.33,481.7,4487.66,230.67,811.14,41.3,203.94,39.8,1402.37
5/25/2016,492.24,83.15,200.89,1070.04,171.33,1323.13,168.65,46.06,668.46,15.51,775.67,272.67,480.11,4463.12,235.7,835.88,40.5,208.51,40,1415.97
5/26/2016,508.75,84.95,206.24,1080.62,179.74,1321.61,173.7,45.85,672.38,15.51,776.22,277.67,482.07,4471.46,238.52,824.72,41.2,211.96,39.2,1414.49
5/27/2016,502.77,87.1,208.21,1080.81,191.28,1324.8,164.05,45.93,679.88,15.41,781.47,279.51,474.63,4456.5,241.91,838.86,40.35,210.29,40.65,1413.18
5/30/2016,502.97,86.25,209.67,1077.19,194.32,1376.92,159.8,45.89,680.18,15.51,792.02,281.21,478.56,4494.76,238.24,848.52,41,214.44,40.05,1418.31
5/31/2016,505.22,86.5,210.1,1080.67,200.38,1349.02,161.85,45.63,671.79,15.03,797.78,273.85,479.2,4411.52,234.24,840.05,40.05,211.43,40.9,1404.78
6/1/2016,503.02,86.05,205.73,1080.67,193.58,1390.9,162.7,45.98,674.83,15.27,789.09,274.08,485.24,4439.16,236.45,852.73,41,216.94,40.5,1399.02
6/2/2016,513.8,86.65,206.71,1096.78,196.18,1379.33,164.35,46.28,672.92,15.12,801.31,281.64,475.61,4497.62,234.2,836.59,40.6,215.16,41,1393.42
6/3/2016,531.88,84.05,208.77,1100.89,194.74,1347.05,159.85,46.11,671.79,15.08,804.42,288.34,485.98,4441.59,238,815.25,40,213.24,40.7,1405.21
6/6/2016,523.35,84.45,208.51,1095.45,197.27,1336.27,163.15,45.45,676.69,15.22,794.25,286.31,481.21,4390.99,240.92,822.49,40.3,213.96,41.65,1382.61
6/7/2016,523.65,85.8,217.51,1086.15,207.92,1328.25,165.15,45.45,676.69,15.03,794.29,289.38,480.39,4388.79,240.54,831.01,40,218.17,40.6,1414.53
6/8/2016,528.3,88.45,220.72,1090.61,208.51,1341.09,163,45.8,676.69,16.92,802.7,290.42,482.78,4383.65,241.72,830.77,40.85,218.08,40.55,1395.12
6/9/2016,531.29,89.7,218.11,1098.24,208.12,1366.83,164.4,45.89,674.93,17.55,794.25,286.36,478.35,4354.96,235.84,822.44,40,213.09,40.1,1414.91
6/10/2016,530.41,89.05,216.48,1089.73,204.35,1338.83,168.2,47.06,695.77,16.68,810.04,285.18,477.51,4364.4,238.19,822.82,40,211.4,39.5,1426.06
6/13/2016,520.85,87.5,209.16,1085.42,200.39,1297.98,164.8,46.72,672.04,16.72,803.54,286.41,471.14,4334.38,237.68,828.83,39.5,210.44,37.8,1407.49
6/14/2016,519.68,90.45,210.23,1092.96,205.69,1306.74,163.25,46.11,679.64,16.43,800.75,290.14,464.61,4311.7,236.92,828.45,39.15,212.46,40,1427.29
6/15/2016,517.86,91.35,212.8,1099.42,213.72,1303.45,163.65,46.06,679.64,16.92,798.29,294.15,460.68,4317.13,237.16,830.58,39.8,216.27,38.6,1435.01
6/16/2016,513.11,93.25,209.95,1077.44,213.77,1289.37,161.55,45.8,678.16,16.19,804.79,295.75,471.68,4271.58,239.74,821.88,39.1,213.33,39.9,1431.83
6/17/2016,516.1,93.9,208.85,1076.21,211.49,1277.02,161.7,45.45,676.69,16.43,796.29,297.31,474.63,4296.5,240.17,818.8,38.95,216.21,40.3,1434.46
6/20/2016,514.09,96.7,208.77,1079.79,213.87,1279.53,164.7,45.98,676.94,16.14,804.23,295.75,488.37,4240.56,238.99,815.02,38.85,215.46,39.95,1435.9
6/21/2016,507.04,96.15,208.72,1068.23,211.98,1287.11,162.95,45.58,676.69,15.8,820.12,292.59,500.5,4237.32,240.31,811.89,38.8,215.61,38.25,1444.59
6/22/2016,505.57,95.55,209.16,1066.42,210.89,1283.42,160.8,45.28,672.57,15.61,820.82,292.35,508.97,4316.84,244.3,803.14,38.85,213.21,40,1445.48
6/23/2016,515.9,96.45,211.04,1089.28,215.45,1282.73,159.7,45.58,671.79,15.41,818.59,289.57,502.61,4303.6,244.07,801.58,38.95,216.64,39.9,1440.44
6/24/2016,500.08,94.9,202.46,1076.84,209.36,1283.61,155.7,45.11,661,15.27,820.03,293.68,506.54,4265.05,240.64,771.25,38.3,212.52,39.55,1426.32
6/27/2016,503.9,98.85,204.03,1062.04,215.15,1282.28,156.15,45.41,667.23,16.63,822.86,300.71,514.41,4309.27,241.53,784.73,37.7,215.91,38.55,1444.89
6/28/2016,504.44,99.75,204.25,1066.42,214.36,1298.72,159.1,45.24,665.42,16.14,833.69,295.28,514.62,4317.7,241.01,853.58,39.3,221.51,37.45,1441.33
6/29/2016,506.94,100.1,207.23,1083.48,215.25,1296.46,158.45,45.54,669.83,16.34,844.56,288.6,510.75,4305.41,243.41,823.39,40.4,220.21,37,1436.37
6/30/2016,522.71,101.1,210.48,1092.08,216.69,1292.37,158.1,46.89,669.83,16.38,853.52,291.97,515.09,4359.54,248.53,824.34,41.45,221.36,37.55,1441.41
7/1/2016,531.88,104.2,210.65,1104.23,217.68,1309.3,159.35,46.24,671.79,16.48,854.91,294.33,540.63,4526.73,251.45,817.15,42.35,227.63,39,1442.6
7/4/2016,532.95,109.3,216.91,1087.17,220.85,1321.02,161.25,46.85,693.71,17.11,859.47,292.16,529.65,4456.93,249.47,826.94,41.95,220.86,39.95,1469.18
7/5/2016,528.74,110.35,214.94,1088.45,221,1322.64,159.85,47.76,685.52,16.87,871.73,291.63,526.49,4437.92,255.4,852.54,42.25,219.37,38.7,1452.56
7/7/2016,536.51,109.4,214.2,1088.54,218.52,1335.53,159.25,47.63,686.06,16.58,878.14,298.03,512.09,4461.12,252.62,874.02,42.15,222.35,39.85,1474.86
7/8/2016,540.46,108.05,211.66,1107.91,216.44,1348.28,158.45,47.28,672.97,16.29,878.42,295.71,513.84,4491.14,248.06,867.78,42.25,221.76,39.1,1475.33
7/11/2016,538.38,113.7,218.93,1105.16,222.59,1339.27,159.5,47.06,673.07,16.53,876.56,298.27,518.9,4520.06,252.53,919.4,42.4,224.96,37.45,1475.33
7/12/2016,554.7,114.05,229.18,1105.6,224.42,1356.35,156.05,46.72,676.69,16.63,866.2,297.51,525.69,4566.71,256.81,997.86,44.7,223.75,40,1468.12
7/13/2016,550.55,112.1,228.83,1086.04,225.16,1367.77,154.25,46.67,676.69,16.04,858.72,300.11,521.43,4542.22,261.7,1129.45,45.55,222.8,37.95,1481.01
7/14/2016,553.91,116.8,235.05,1096.85,229.67,1349.66,156.9,46.63,669.44,16.29,863.04,297.46,522.32,4526.54,261.37,1121.4,46.1,224.47,39.75,1585.85
7/15/2016,558.56,114.75,232.38,1106.19,229.42,1354.23,169.55,47.02,670.91,16.19,861.37,295.23,514.69,4519.97,261.6,1110,44.5,224.51,38.3,1634.05
7/18/2016,563.8,110.7,230.98,1111.95,226.55,1344.39,171.15,46.8,671.79,16.29,862.9,296.85,518.67,4478.04,262.17,1090.51,43.2,224.56,40,1635.11
7/19/2016,557.82,111.6,235.84,1088.54,227.64,1320.67,173.2,47.02,666.84,17.35,874.33,294.24,514.76,4551.8,261.23,1099.78,43,224.15,41.5,1612.6
7/20/2016,552.33,109.95,234.48,1099.65,228.83,1312.85,178.55,46.98,668.06,16.97,881.86,287.75,519.21,4477.61,261.41,1131.67,43.1,226.23,40,1620.82
7/21/2016,532.35,107.3,229.49,1117.45,223.58,1312.11,180.2,46.98,668.6,16.58,892.12,288.08,525.95,4449.93,261.09,1157.04,42.75,226.09,48,1623.58
7/22/2016,531.66,106.1,230.94,1117.94,221.45,1315.06,180.8,47.72,661.93,16.48,886.41,291.59,526.67,4482.33,261.04,1185.62,48.25,225.1,57.6,1599.88
7/25/2016,532.4,110,235.84,1137.41,227.79,1327.86,178.25,48.63,660.81,16.68,892.96,289.88,526.72,4518.44,265.69,1194.09,48.6,226.68,62.05,1613.7
7/26/2016,547.58,110.6,229.62,1134.07,224.47,1331.79,171.6,48.67,691.31,16.38,899.14,287.37,536.06,4445.92,269.31,1152.11,46.3,226.9,58.5,1618.28
7/27/2016,542.64,112.25,236.5,1158.36,226.6,1330.07,175,48.11,690.42,16,877.58,291.3,542.04,4455.83,261.65,1112.7,45.75,223.48,55.4,1634.77
7/28/2016,537.35,110.75,238.43,1148.38,228.88,1327.91,174.4,47.28,685.37,16.19,864.58,291.73,534.83,4521.26,265.27,1140.95,44.95,229.02,60.9,1652.07
7/29/2016,540.07,111.2,230.32,1158.31,227,1337.99,171.35,46.63,702.39,16.24,866.85,287.7,539.71,4494.67,267.15,1124.24,45.1,227.72,59.9,1726.09
8/1/2016,544.17,109.55,218.36,1179.35,225.41,1350,173.4,46.45,679.24,16.14,883.81,285.62,545.09,4562.71,269.22,1107.26,45.45,226.27,58.4,1757.93
8/2/2016,543.63,109.75,214.99,1172.37,225.81,1341.05,176.85,49.15,695.33,15.8,900.48,285.76,540.45,4429.25,281.44,1085.3,44.25,234.71,57.55,1756.48
8/3/2016,542.88,108.9,212.05,1157.57,224.52,1322.79,189.8,47.67,692.39,15.37,871.73,280.93,545.54,4439.44,279.37,1044.65,43.55,227.99,57.95,1745.38
8/4/2016,539.72,110.4,210.87,1148.18,223.53,1338.24,187.35,47.45,690.72,15.37,873.31,280.22,549.57,4448.11,277.26,1085.02,43.6,227.26,55.9,1729.06
8/5/2016,559.25,111.35,215.64,1165.73,230.71,1339.42,188.55,48.06,712.44,15.27,889.24,280.41,542.75,4505.25,277.54,1113.22,44.05,226.81,57.25,1757.14
8/8/2016,563.01,110.1,214.9,1170.7,230.96,1382.88,186,48.76,748.04,15.61,944.29,277.66,544.9,4611.79,282.1,1156.04,43.35,225.51,57.45,1772.89
8/9/2016,565.83,110.4,214.99,1163.91,232.5,1378.4,191.25,50.2,785.41,15.61,902.39,273.45,538.31,4521.21,276.74,1198.96,42.7,224.78,55.85,1728.97
8/10/2016,560.84,106.35,209.69,1139.13,229.42,1356.74,188.1,49.8,791.09,15.41,893.89,271.08,532.96,4475.56,271.19,1180.08,43,222.48,51.15,1728.88
8/11/2016,561.87,103.4,212.36,1145.18,224.92,1364.67,190.95,49.41,765.45,16.34,892.77,278.42,532.36,4509.96,277.49,1181.26,43.85,226.54,52.95,1808.6
8/12/2016,584.28,114,215.51,1153.29,241.02,1394.25,193.05,49.72,752.26,16.63,888.17,280.17,537.01,4540.41,279.51,1151.5,42.85,228.71,53.85,1803.47
8/16/2016,576.86,112.05,217.92,1141.99,244.24,1391.54,190.5,50.11,756.28,15.71,886.6,282.59,550.64,4589.49,278.15,1137.59,42.1,230.11,55.5,1798.91
8/17/2016,582.89,112.6,216.7,1135.94,244.04,1390.9,187.25,50.06,748.04,15.51,903.23,287.28,562.64,4479.85,281.96,1121.59,41.55,228.26,55.25,1776.97
8/18/2016,586.5,112.5,221.56,1174.24,245.97,1377.37,194.15,50.24,782.93,15.61,899.51,286.42,557.97,4528.55,282.52,1134.75,43.9,227.49,55.5,1784.74
8/19/2016,581.95,113.15,222.57,1169.07,256.18,1372.4,187.8,50.02,781.7,15.85,891.61,283.72,558.3,4498.72,282.94,1132.95,44.1,226.45,55.8,1752.4
8/22/2016,573.79,113.6,220.95,1164.5,252.66,1354.63,181.95,49.48,785.19,15.61,881.44,280.12,554.08,4538.69,276.55,1106.03,43.3,229.16,53.9,1758.59
8/23/2016,575.92,114.6,219.19,1168.78,252.32,1335.98,181.5,49.93,785.68,15.66,870.34,275.86,540.59,4461.22,272.32,1104.51,43,226.68,54,1787.98
8/24/2016,577.25,114.5,218.1,1162.19,252.37,1337.45,181.4,51.46,811.57,15.46,881.21,278.42,539.55,4333.9,273.83,1106.74,42.85,225.69,54.5,1817.91
8/25/2016,579.97,113.5,216.56,1162.09,247.81,1334.35,176.8,51.37,795.9,15.46,879.91,276.95,536.46,4273.91,268.51,1138.82,42.8,228.48,53.1,1829.84
8/26/2016,580.37,110.7,214.9,1144,244.49,1330.22,173.1,50.74,787.2,15.46,880.46,273.59,533.6,4275.01,268.33,1128.45,43.25,228.89,54.8,2014.95
8/29/2016,582.35,111.3,219.41,1136.82,246.52,1321.7,174.95,51.14,781.21,15.27,870.38,273.07,536.94,4306.17,267.67,1115.73,42.9,228.08,49.9,2009.38
8/30/2016,584.62,116.5,224.45,1139.67,249.94,1324.07,174.9,51.59,787.35,15.37,883.48,278.28,542.87,4255.04,269.88,1131.06,43.3,232.14,48.6,2074.14
8/31/2016,589.12,117.05,225.81,1165.19,250.29,1327.66,178,51.77,789.8,15.37,883.3,275.39,544.34,4260.52,274.15,1143.79,43,234.57,48.05,2020.04
9/1/2016,589.67,114.2,228.61,1163.96,249.49,1336.37,175.75,51.01,786.66,15.03,883.25,278.42,554.77,4241.13,275.94,1181.03,44.5,235.07,49.65,1982.4
9/2/2016,592.58,116.95,229.01,1169.86,252.07,1351.53,176.25,50.29,800.42,15.12,884.83,281.07,551.02,4237.03,273.31,1271.12,45.05,236.74,49.4,1980.33
9/6/2016,628.98,119.3,238.73,1207.47,257.12,1382.19,178.35,50.02,797.91,14.88,906.48,284.2,578.59,4316.94,280.92,1335.28,45.25,236.65,49.5,1932.29
9/7/2016,618.15,123,243.73,1197.79,264.16,1356.45,176.45,49.75,795.95,14.54,919.99,281.36,571.88,4283.59,279.47,1388.38,44.65,236.06,51.8,1962.13
9/8/2016,622.3,123.95,242.15,1199.21,265.55,1347.84,182.1,50.15,781.06,15.08,919.44,282.87,568.9,4283.11,282.1,1433.71,44.3,239.31,52.5,1981.17
9/9/2016,606.48,123.4,240.22,1193.71,261.63,1335.48,179.3,49.84,794.27,15.08,914.56,278.23,566.86,4293.07,277.07,1386.34,44.15,233.35,56.3,1944
9/12/2016,585.71,115.9,235.49,1175.71,250.43,1293.9,174.35,49.35,756.1,15.17,908.75,274.91,566.29,4292.4,270.96,1371.15,43.2,227.53,55.7,1912.68
9/14/2016,595.7,121.2,237.99,1170.4,255.29,1273.82,174.6,49.3,785.09,16.19,902.16,277.24,558.92,4263.91,272.6,1259.34,43.4,227.31,53.9,2055.98
9/15/2016,582.3,119.15,237.16,1161.45,253.51,1262.2,173.65,48.85,785.14,15.95,894.31,277.42,556.24,4249.28,274.15,1297.52,43.4,230.11,54.25,2036.67
9/16/2016,594.56,116.7,234.44,1151.42,252.12,1285.53,174.95,48.94,772.8,16,899.04,277.38,571.88,4276.44,278.01,1286.62,42.65,234.89,54.95,1997.18
9/19/2016,587.94,117.25,238.21,1182.55,253.36,1282.82,174.75,48.94,773.15,19.2,899.42,278.42,580.8,4290.45,276.36,1255.5,43.25,232.86,52.25,2056.77
9/20/2016,586.45,116.7,238.34,1164.55,251.97,1278.44,172.5,48.67,786.12,17.6,893.8,275.81,574.3,4271.82,273.97,1259.59,43.25,231.86,52.25,1990.78
9/21/2016,591.45,115.95,236.28,1164.4,249.1,1292.22,172.3,48.67,783.22,19.24,900.44,273.92,559.34,4241.8,271.15,1253.35,43.45,228.93,50.95,2034.61
9/22/2016,585.46,119.55,241.45,1199.06,255.04,1322,174.75,49.26,790.1,19.29,905.97,270.98,569.54,4275.91,269.08,1235.13,43.1,230.2,52.3,2005.65
9/23/2016,551.29,118.3,238.16,1201.33,252.12,1317.42,174.95,48.54,800.86,18.9,909.22,267.81,563.87,4266.19,267.48,1236.03,42.6,228.98,51.75,1994.42
9/26/2016,541.6,117.8,230.63,1181.66,249.39,1314.76,172.9,48.67,780.27,18.66,904.67,266.48,557.68,4242.85,262.73,1262.64,43,223.88,51,1995.08
9/27/2016,535.17,116.5,228.53,1188,246.72,1336.52,174.5,48.13,799.88,18.03,909.08,267.15,551.54,4197.72,263.72,1233.41,43.7,221.72,48.8,1985.91
9/28/2016,543.13,120,228.53,1197.93,251.23,1346.75,173.85,48.49,795.95,18.61,906.24,262.79,555.07,4152.98,267.43,1213.8,42.5,222.84,49.75,2026.23
9/29/2016,532.85,110.3,219.94,1177.29,244.93,1312.89,162.25,46.11,782.88,17.35,906.34,255.83,549.86,4105.86,255.07,1156.26,40.4,221.49,47,1940.8
9/30/2016,535.91,112.7,221.08,1176.35,248.45,1303.15,166.6,47.1,793.59,17.84,902.02,257.01,558.94,4122.68,258.74,1225.65,40.15,217.88,44,1980.03
10/3/2016,544.91,116.3,224.36,1211.6,252.91,1332.38,173.85,47.51,798.84,18.42,913.54,261.65,560.43,4143.88,265.27,1254.64,42.2,218.38,48.95,2033.69
10/4/2016,540.81,118.8,226.25,1203.69,256.93,1331.35,174.1,47.37,800.47,22.1,909.5,265.3,555.07,4145.45,266.26,1254.54,41.8,217.79,46.75,2012.49
10/5/2016,529.83,119.75,224.01,1194.49,258.21,1322.93,173.75,47.33,801.15,21.47,911.45,268,549.69,4153.08,269.27,1245.45,44.7,216.76,47.35,2013.06
10/6/2016,525.13,117.05,220.46,1200.34,254.55,1313.98,171.5,48,786.51,20.75,907.59,270.84,550.48,4213.88,269.5,1227.03,42.7,214.68,47,2064.88
10/7/2016,527.5,117.15,219.59,1200.98,255.93,1298.33,172.4,49.12,786.61,22.69,899.74,269.04,545.95,4132.16,262.5,1271.44,43.55,215.72,46.7,2060.36
10/10/2016,525.58,116.3,219.15,1201.13,253.7,1320.97,173.35,49.39,804.99,26.08,897.05,270.51,546.04,4156.7,261.65,1255.26,43.85,216.62,50.45,2007.05
10/13/2016,513.06,111,211.35,1198.23,247.46,1327.81,169.45,48,804.94,23.9,869.45,268,534.59,4078.74,260.52,1285.53,42.95,215.72,47.45,2022.15
10/14/2016,514.94,111.9,211.92,1197.79,249.64,1311.27,170.35,48.27,807.29,23.99,854.36,264.97,552.92,4091.37,259.91,1343.12,43,216.3,43.65,2067.08
10/17/2016,513.16,110.65,226.55,1186.53,250.83,1326.13,178.25,48.67,795.95,22.78,847.85,257.44,551.02,3997.55,259.72,1420.99,42.75,216.89,43.45,2044
10/18/2016,526.47,112.6,236.94,1192.87,254.6,1351.09,182.8,48.67,809.7,22.06,853.24,260.66,553.44,4007.03,266.54,1443.12,43.5,221.72,45.6,2026.23
10/19/2016,529.48,113.1,232.21,1190.17,252.52,1342.18,180.45,51.91,795.95,22.25,869.83,262.6,540.9,4035.81,270.11,1388.34,47.6,216.3,46,2030.75
10/20/2016,532.89,114.4,243.16,1186.43,257.62,1332.53,178.5,51.86,799.88,20.99,875.91,265.25,547.37,4124.68,267.57,1387.24,45.8,215.85,55.2,2045.62
10/21/2016,520.83,113.35,243.33,1200.79,256.08,1348.33,176.95,52.98,783.17,21.04,885.81,269.14,545.95,4157.65,267.9,1412.9,45,216.35,58.5,2059.09
10/24/2016,515.59,114.7,249.34,1195.23,260.49,1306,178.8,52.44,804.74,20.7,893.8,268.43,554.08,4127.25,266.59,1423.42,45.25,217.57,67.1,2055.62
10/25/2016,523.25,113.9,253.32,1188.89,258.96,1302.61,178.15,53.57,793,21.28,877.07,269.47,557.64,4101.38,267.67,1394.72,44,215.36,64,2044.66
10/26/2016,481.17,113.8,244.08,1182.5,256.73,1308.81,180.95,53.84,791.03,22.54,860.72,280.79,554.34,4094.47,264.14,1373.96,44.95,215.49,63.05,2071.11
10/27/2016,479.93,114.05,248.81,1162.93,252.76,1312.11,177.8,52.89,786.46,23.17,872.2,274.01,551.99,4072.88,261.74,1341.07,53.9,219.46,64.5,2073.13
10/28/2016,481.27,114.6,242.81,1181.02,255.54,1316.98,178.6,52.4,795.95,23.75,903.92,275.58,573.04,4050.11,264.47,1388.43,64.65,218.79,64.05,2063.04
11/1/2016,470.24,113.7,241.27,1189.92,256.08,1311.71,178.35,56.04,795.95,24.96,903.36,274.77,587.84,4080.84,259.44,1346.88,62.45,216.35,71.35,2167.95
11/2/2016,470.49,109.15,238.21,1205.7,249.05,1281.05,173.65,54.46,800.86,24.33,888.5,278.8,581.91,4152.17,252.48,1356.97,60.8,214.05,70,2097.09
11/3/2016,470.34,108.95,236.41,1210.13,243.45,1262.2,171.9,52.26,779.49,22.98,883.99,277.7,588.98,4116.2,249.19,1334.79,58.3,216.8,69.45,2022.76
11/4/2016,472.86,106.45,236.32,1198.72,240.67,1266.49,169.05,49.89,779.19,22.15,914.05,282.7,566.74,4031.15,247.08,1324.13,61.15,224.69,69,2070.1
11/7/2016,479.09,108.55,244.25,1193.8,250.43,1262.25,169.1,51.19,796.04,22.54,908.01,282.37,556.07,4072.74,243.97,1309.23,67.25,231.55,69.65,2051.94
11/8/2016,485.42,109,248.15,1192.72,250.34,1257.97,170.35,49.89,786.12,22.25,913.75,283.03,553.23,4090.71,245.01,1278.44,69.45,230.69,71,2000.91
11/9/2016,482.4,109.9,246.71,1179.4,257.42,1271.7,167.45,48.49,778.36,21.43,904.98,283.17,549.27,4018.37,247.55,1216.32,68.85,224.29,68.75,2057.69
11/10/2016,501,124.15,256.35,1194.34,279.08,1287.8,165.05,50.02,805.58,21.81,899.15,282.18,559.27,4000.89,251.45,1229.84,69.2,226.23,70,2030.97
11/11/2016,492.94,122.05,242.72,1173.06,270.45,1246.75,163.55,48.63,784.69,20.12,885.2,267.48,522.86,3962.72,234.9,1161.54,68.4,219.19,66.5,2003.15
11/15/2016,473.9,123.25,235.97,1075.56,275.61,1173.08,161.6,46.47,822.48,19.15,852.55,257.2,493.39,4015.09,225.31,1093.24,65.55,214.41,61.3,1990.43
11/16/2016,466.88,121.2,233.3,1077.04,274.67,1158.21,163.05,47.01,863.6,18.9,864.26,261.86,499.48,4101.52,234.16,900,63.25,208.1,59.3,1971.73
11/17/2016,469.2,119.85,234.57,1081.61,275.16,1154.08,161.2,46.16,891.9,17.64,864.4,263.15,515.25,4146.79,235.58,884.29,64.25,209.58,56.25,2056.24
11/18/2016,468.26,121.45,231.81,1082.59,273.23,1179.77,160.3,46.25,919.61,17.79,855.58,264.15,509.72,4070.26,235.86,899,64.6,205.57,51.1,2069.18
11/21/2016,460.74,117.15,229.18,1040.71,255.44,1132.43,158.05,44.72,923.35,17.74,827.83,262.34,509.91,4087.04,236.05,896.52,63.75,202.37,49,2009.2
11/22/2016,466.13,117.45,230.76,1053.29,255.09,1160.77,162.8,44.99,947.76,17.69,843.64,262.29,501.38,4101.25,238.79,898.24,62.45,204.04,51.4,2019.43
11/23/2016,475.18,117.15,232.21,1046.66,256.43,1169.09,173.3,46.61,979.65,18.57,860.53,266.95,497.7,4161.48,241.54,905.9,58.5,202.55,53.95,1976.65
11/24/2016,462.87,120.1,227.52,1024.09,259.35,1209.15,170.35,45.89,936.86,17.98,871.02,263.62,503.09,4111.16,237.85,897,57.35,201.69,56.4,1914.74
11/25/2016,466.18,121.25,227.69,1055.16,258.61,1183.95,176.5,46.92,951.15,19.15,860.81,262.63,508.54,4075.55,241.54,902.24,57.55,206.34,59.2,1936.19
11/28/2016,467.62,117.95,223.75,1031.96,251.33,1218.35,183.2,46.61,998.67,19.1,868.5,263.48,520.89,4061.09,236.62,893.76,58.9,210.62,56.35,1964.32
11/29/2016,460.2,116.45,224.1,1042.23,250.68,1205.66,182.45,46.97,1007.75,22.88,876.34,263.72,532.65,4103.12,235.2,878.2,60.5,208.55,58.85,1930.75
11/30/2016,464.6,119.45,232.21,1071.19,256.08,1179.52,177.2,47.51,1026.77,24.09,871.44,269.57,525.01,4188.81,238.7,883.1,62,210.08,57.7,1948.08
12/1/2016,460.79,116.95,227.26,1060.82,253.46,1200.44,174.1,46.43,1026.87,25.35,868.46,271.81,508.92,4206.14,241.35,880.29,60.5,210.49,59.3,1948.44
